49 27 0
49 27 2
49 33 2
49 33 0

51 27 0
51 27 2
51 33 2
51 33 0

51 27 0
51 27 0
51 33 0
51 33 0

49 27 0
49 27 0
49 33 0
49 33 0

49 27 2
49 27 2
49 33 2
49 33 2

